"activeDate","installDate","app","user_label"
2024-01-29,2024-01-29,"app 1","user15470"
2024-01-29,2024-01-29,"app 1","user15199"
2024-01-29,2024-01-29,"app 1","user15131"
2024-01-29,2024-01-29,"app 1","user15471"
2024-01-29,2024-01-29,"app 1","user15472"
2024-01-29,2024-01-29,"app 1","user15251"
2024-01-29,2024-01-29,"app 1","user15429"
2024-01-29,2024-01-29,"app 1","user15117"
2024-01-29,2024-01-29,"app 1","user15141"
2024-01-29,2024-01-29,"app 1","user15473"
2024-01-29,2024-01-29,"app 1","user15404"
2024-01-29,2024-01-29,"app 1","user15474"
2024-01-29,2024-01-29,"app 1","user15137"
2024-01-29,2024-01-29,"app 1","user15082"
2024-01-29,2024-01-29,"app 1","user15130"
2024-01-29,2024-01-29,"app 1","user15475"
2024-01-29,2024-01-29,"app 1","user15476"
2024-01-29,2024-01-29,"app 1","user15216"
2024-01-29,2024-01-29,"app 1","user15194"
2024-01-29,2024-01-29,"app 1","user15477"
2024-01-29,2024-01-29,"app 1","user15186"
2024-01-29,2024-01-29,"app 1","user15122"
2024-01-29,2024-01-29,"app 1","user15093"
2024-01-29,2024-01-29,"app 1","user15121"
2024-01-29,2024-01-29,"app 1","user15478"
2024-01-29,2024-01-29,"app 1","user15192"
2024-01-29,2024-01-29,"app 1","user15479"
2024-01-29,2024-01-29,"app 1","user15480"
2024-01-29,2024-01-29,"app 1","user15248"
2024-01-29,2024-01-29,"app 1","user15212"
2024-01-29,2024-01-29,"app 1","user15363"
2024-01-29,2024-01-29,"app 1","user15481"
2024-01-29,2024-01-29,"app 1","user10342"
2024-01-29,2024-01-29,"app 1","user15482"
2024-01-29,2024-01-29,"app 1","user15364"
2024-01-29,2024-01-29,"app 1","user15345"
2024-01-29,2024-01-29,"app 1","user15483"
2024-01-29,2024-01-29,"app 1","user15484"
2024-01-29,2024-01-29,"app 1","user15485"
2024-01-29,2024-01-29,"app 1","user15293"
2024-01-29,2024-01-29,"app 1","user15348"
2024-01-29,2024-01-29,"app 1","user12352"
2024-01-29,2024-01-29,"app 1","user14730"
2024-01-29,2024-01-29,"app 1","user12800"
2024-01-29,2024-01-29,"app 1","user15297"
2024-01-29,2024-01-29,"app 1","user15486"
2024-01-29,2024-01-29,"app 1","user15332"
2024-01-29,2024-01-29,"app 1","user15405"
2024-01-29,2024-01-29,"app 1","user15487"
2024-01-29,2024-01-29,"app 1","user15488"
2024-01-29,2024-01-29,"app 1","user15408"
2024-01-29,2024-01-29,"app 1","user15489"
2024-01-29,2024-01-29,"app 1","user15419"
2024-01-29,2024-01-29,"app 1","user15349"
2024-01-29,2024-01-29,"app 1","user15490"
2024-01-29,2024-01-29,"app 1","user15491"
2024-01-29,2024-01-29,"app 1","user15407"
2024-01-29,2024-01-29,"app 1","user15379"
2024-01-29,2024-01-29,"app 1","user15492"
2024-01-29,2024-01-29,"app 1","user13701"
2024-01-29,2024-01-29,"app 1","user15493"
2024-01-29,2024-01-29,"app 1","user15351"
2024-01-29,2024-01-29,"app 1","user15383"
2024-01-29,2024-01-29,"app 1","user15371"
2024-01-29,2024-01-29,"app 1","user15494"
2024-01-29,2024-01-29,"app 1","user15352"
2024-01-29,2024-01-29,"app 1","user15495"
2024-01-29,2024-01-29,"app 1","user15496"
2024-01-29,2024-01-29,"app 1","user15427"
2024-01-29,2024-01-29,"app 1","user15432"
2024-01-29,2024-01-29,"app 1","user15497"
2024-01-29,2024-01-29,"app 1","user15498"
2024-01-29,2024-01-29,"app 1","user15499"
2024-01-29,2024-01-29,"app 1","user15500"
2024-01-29,2024-01-29,"app 1","user10734"
2024-01-29,2024-01-29,"app 1","user15406"
2024-01-29,2024-01-29,"app 1","user15501"
2024-01-29,2024-01-29,"app 1","user15411"
2024-01-29,2024-01-29,"app 1","user15422"
2024-01-29,2024-01-29,"app 1","user15410"
2024-01-29,2024-01-29,"app 1","user15272"
2024-01-29,2024-01-29,"app 1","user15335"
2024-01-29,2024-01-29,"app 1","user11285"
2024-01-29,2024-01-29,"app 1","user15502"
2024-01-29,2024-01-29,"app 1","user15103"
2024-01-29,2024-01-29,"app 1","user15336"
2024-01-29,2024-01-29,"app 1","user15503"
2024-01-29,2024-01-29,"app 1","user15423"
2024-01-29,2024-01-29,"app 1","user15504"
2024-01-29,2024-01-29,"app 1","user15337"
2024-01-29,2024-01-29,"app 1","user15420"
2024-01-29,2024-01-29,"app 1","user15505"
2024-01-29,2024-01-29,"app 1","user15421"
2024-01-29,2024-01-29,"app 1","user15424"
2024-01-29,2024-01-29,"app 1","user15425"
2024-01-29,2024-01-29,"app 1","user15305"
2024-01-29,2024-01-29,"app 1","user15346"
2024-01-29,2024-01-29,"app 1","user15313"
2024-01-29,2024-01-29,"app 1","user15377"
2024-01-29,2024-01-29,"app 1","user15506"
2024-01-29,2024-01-29,"app 1","user14607"
2024-01-29,2024-01-29,"app 1","user15385"
2024-01-29,2024-01-29,"app 1","user15507"
2024-01-29,2024-01-29,"app 1","user15508"
2024-01-29,2024-01-29,"app 1","user15369"
2024-01-29,2024-01-29,"app 1","user15415"
2024-01-29,2024-01-29,"app 1","user15509"
2024-01-29,2024-01-29,"app 1","user15510"
2024-01-29,2024-01-29,"app 1","user15511"
2024-01-29,2024-01-29,"app 1","user15362"
2024-01-29,2024-01-29,"app 1","user15512"
2024-01-29,2024-01-29,"app 1","user15323"
2024-01-29,2024-01-29,"app 1","user15513"
2024-01-29,2024-01-29,"app 1","user15514"
2024-01-29,2024-01-29,"app 1","user15515"
2024-01-29,2024-01-29,"app 1","user15190"
2024-01-29,2024-01-29,"app 1","user15195"
2024-01-29,2024-01-29,"app 1","user15516"
2024-01-29,2024-01-29,"app 1","user15250"
2024-01-29,2024-01-29,"app 1","user15244"
2024-01-29,2024-01-29,"app 1","user15247"
2024-01-29,2024-01-29,"app 1","user15517"
2024-01-29,2024-01-29,"app 1","user15185"
2024-01-29,2024-01-29,"app 1","user15091"
2024-01-29,2024-01-29,"app 1","user15252"
2024-01-29,2024-01-29,"app 1","user15097"
2024-01-29,2024-01-29,"app 1","user15282"
2024-01-29,2024-01-29,"app 1","user15148"
2024-01-29,2024-01-29,"app 1","user15400"
2024-01-29,2024-01-29,"app 1","user15200"
2024-01-29,2024-01-29,"app 1","user15090"
2024-01-29,2024-01-29,"app 1","user15518"
2024-01-29,2024-01-29,"app 1","user15398"
2024-01-29,2024-01-29,"app 1","user15431"
2024-01-29,2024-01-29,"app 1","user6229"
2024-01-29,2024-01-29,"app 1","user15519"
2024-01-29,2024-01-29,"app 1","user15433"
2024-01-29,2024-01-29,"app 1","user15434"
2024-01-29,2024-01-29,"app 1","user15520"
2024-01-29,2024-01-29,"app 1","user15521"
2024-01-29,2024-01-29,"app 1","user15300"
2024-01-29,2024-01-29,"app 1","user15522"
2024-01-29,2024-01-29,"app 1","user15523"
2024-01-29,2024-01-29,"app 1","user14747"
2024-01-29,2024-01-29,"app 1","user15109"
2024-01-29,2024-01-29,"app 1","user15426"
2024-01-29,2024-01-29,"app 1","user15524"
2024-01-29,2024-01-29,"app 1","user15525"
2024-01-29,2024-01-29,"app 1","user15353"
2024-01-29,2024-01-29,"app 1","user15526"
2024-01-29,2024-01-29,"app 1","user15338"
2024-01-29,2024-01-29,"app 1","user15359"
2024-01-29,2024-01-29,"app 1","user15418"
2024-01-29,2024-01-29,"app 1","user15527"
2024-01-29,2024-01-29,"app 1","user15339"
2024-01-29,2024-01-29,"app 1","user15528"
2024-01-29,2024-01-29,"app 1","user15399"
2024-01-29,2024-01-29,"app 1","user15414"
2024-01-29,2024-01-29,"app 1","user15413"
2024-01-29,2024-01-29,"app 1","user15529"
2024-01-29,2024-01-29,"app 1","user15530"
2024-01-29,2024-01-29,"app 1","user15381"
2024-01-29,2024-01-29,"app 1","user6831"
2024-01-29,2024-01-29,"app 1","user15531"
2024-01-29,2024-01-29,"app 1","user15532"
2024-01-29,2024-01-29,"app 1","user15403"
2024-01-29,2024-01-29,"app 1","user15096"
2024-01-29,2024-01-29,"app 1","user15533"
2024-01-29,2024-01-29,"app 1","user15139"
2024-01-29,2024-01-29,"app 1","user15098"
2024-01-29,2024-01-29,"app 1","user15203"
2024-01-29,2024-01-29,"app 1","user15246"
2024-01-29,2024-01-29,"app 1","user15080"
2024-01-29,2024-01-29,"app 1","user15534"
2024-01-29,2024-01-29,"app 1","user15535"
2024-01-29,2024-01-29,"app 1","user15409"
2024-01-29,2024-01-29,"app 1","user15536"
2024-01-29,2024-01-29,"app 1","user15380"
2024-01-29,2024-01-29,"app 1","user15276"
2024-01-29,2024-01-29,"app 1","user15360"
2024-01-29,2024-01-29,"app 1","user15372"
2024-01-29,2024-01-29,"app 1","user15378"
2024-01-29,2024-01-29,"app 1","user15342"
2024-01-29,2024-01-29,"app 1","user15537"
2024-01-29,2024-01-29,"app 1","user15343"
2024-01-29,2024-01-29,"app 1","user15538"
2024-01-29,2024-01-29,"app 1","user15417"
2024-01-29,2024-01-29,"app 1","user15344"
2024-01-29,2024-01-29,"app 1","user15374"
2024-01-29,2024-01-29,"app 1","user15370"
2024-01-29,2024-01-29,"app 1","user15350"
2024-01-29,2024-01-29,"app 1","user15330"
2024-01-29,2024-01-29,"app 1","user15256"
2024-01-29,2024-01-29,"app 1","user5219"
2024-01-29,2024-01-29,"app 1","user15539"
2024-01-29,2024-01-29,"app 1","user15540"
2024-01-29,2024-01-29,"app 1","user15245"
2024-01-29,2024-01-29,"app 1","user15541"
2024-01-29,2024-01-29,"app 1","user15249"
2024-01-29,2024-01-29,"app 1","user15242"
2024-01-29,2024-01-29,"app 1","user15215"
2024-01-29,2024-01-29,"app 1","user15101"
2024-01-29,2024-01-29,"app 1","user15104"
2024-01-29,2024-01-29,"app 1","user15542"
2024-01-29,2024-01-29,"app 1","user15543"
2024-01-29,2024-01-29,"app 1","user15397"
2024-01-29,2024-01-29,"app 1","user15125"
2024-01-29,2024-01-29,"app 1","user15376"
2024-01-29,2024-01-29,"app 1","user15544"
2024-01-29,2024-01-29,"app 1","user15428"
2024-01-29,2024-01-29,"app 1","user15545"
2024-01-29,2024-01-29,"app 1","user15375"
2024-01-29,2024-01-29,"app 1","user15243"
2024-01-29,2024-01-29,"app 1","user15124"
2024-01-29,2024-01-29,"app 1","user15546"
2024-01-29,2024-01-29,"app 1","user15083"
2024-01-29,2024-01-29,"app 1","user15266"
2024-01-29,2024-01-29,"app 1","user15331"
2024-01-29,2024-01-29,"app 1","user15086"
2024-01-29,2024-01-29,"app 1","user15373"
2024-01-31,2024-01-29,"app 1","user15380"
2024-01-31,2024-01-29,"app 1","user15197"
2024-01-31,2024-01-29,"app 1","user15370"
2024-01-31,2024-01-29,"app 1","user15383"
2024-01-31,2024-01-29,"app 1","user15377"
2024-01-31,2024-01-29,"app 1","user15384"
2024-01-31,2024-01-29,"app 1","user15184"
2024-01-31,2024-01-29,"app 1","user15135"
2024-01-31,2024-01-29,"app 1","user15379"
2024-01-31,2024-01-29,"app 1","user15147"
2024-01-31,2024-01-29,"app 1","user15204"
2024-01-31,2024-01-29,"app 1","user15097"
2024-01-31,2024-01-29,"app 1","user15334"
2024-01-31,2024-01-29,"app 1","user15351"
2024-01-31,2024-01-29,"app 1","user15410"
2024-01-31,2024-01-29,"app 1","user15411"
2024-01-31,2024-01-29,"app 1","user15460"
2024-01-31,2024-01-29,"app 1","user15335"
2024-01-31,2024-01-29,"app 1","user11285"
2024-01-31,2024-01-29,"app 1","user15502"
2024-01-31,2024-01-29,"app 1","user15461"
2024-01-31,2024-01-29,"app 1","user15103"
2024-01-31,2024-01-29,"app 1","user15336"
2024-01-31,2024-01-29,"app 1","user15129"
2024-01-31,2024-01-29,"app 1","user15423"
2024-01-31,2024-01-29,"app 1","user15337"
2024-01-31,2024-01-29,"app 1","user15505"
2024-01-31,2024-01-29,"app 1","user15424"
2024-01-31,2024-01-29,"app 1","user15421"
2024-01-31,2024-01-29,"app 1","user15425"
2024-01-31,2024-01-29,"app 1","user15406"
2024-01-31,2024-01-29,"app 1","user14607"
2024-01-31,2024-01-29,"app 1","user15438"
2024-01-31,2024-01-29,"app 1","user15412"
2024-01-31,2024-01-29,"app 1","user15358"
2024-01-31,2024-01-29,"app 1","user15339"
2024-01-31,2024-01-29,"app 1","user15453"
2024-01-31,2024-01-29,"app 1","user15415"
2024-01-31,2024-01-29,"app 1","user15529"
2024-01-31,2024-01-29,"app 1","user15451"
2024-01-31,2024-01-29,"app 1","user15465"
2024-01-31,2024-01-29,"app 1","user15342"
2024-01-31,2024-01-29,"app 1","user15402"
2024-01-31,2024-01-29,"app 1","user15397"
2024-01-31,2024-01-29,"app 1","user15396"
2024-01-31,2024-01-29,"app 1","user15083"
2024-01-31,2024-01-29,"app 1","user15093"
2024-01-31,2024-01-29,"app 1","user15159"
2024-01-31,2024-01-29,"app 1","user15250"
2024-01-31,2024-01-29,"app 1","user15168"
2024-01-31,2024-01-29,"app 1","user15158"
2024-01-31,2024-01-29,"app 1","user15344"
2024-01-31,2024-01-29,"app 1","user15485"
2024-01-31,2024-01-29,"app 1","user15398"
2024-01-31,2024-01-29,"app 1","user15331"
2024-01-31,2024-01-29,"app 1","user12800"
2024-01-31,2024-01-29,"app 1","user15522"
2024-01-31,2024-01-29,"app 1","user15432"
2024-01-31,2024-01-29,"app 1","user15498"
2024-01-31,2024-01-29,"app 1","user15353"
2024-01-31,2024-01-29,"app 1","user15356"
2024-01-31,2024-01-29,"app 1","user15355"
2024-01-31,2024-01-29,"app 1","user15359"
2024-01-31,2024-01-29,"app 1","user15395"
2024-01-31,2024-01-29,"app 1","user15399"
2024-01-31,2024-01-29,"app 1","user5219"
2024-01-31,2024-01-29,"app 1","user15104"
2024-01-31,2024-01-29,"app 1","user15369"
2024-01-31,2024-01-29,"app 1","user13677"
2024-01-31,2024-01-29,"app 1","user15428"
2024-01-31,2024-01-29,"app 1","user15165"
2024-01-31,2024-01-29,"app 1","user15241"
2024-01-31,2024-01-29,"app 1","user15541"
2024-01-31,2024-01-29,"app 1","user15166"
2024-01-31,2024-01-29,"app 1","user15483"
2024-01-31,2024-01-29,"app 1","user15347"
2024-01-31,2024-01-29,"app 1","user15348"
2024-01-31,2024-01-29,"app 1","user15375"
2024-01-31,2024-01-29,"app 1","user15407"
2024-01-31,2024-01-29,"app 1","user15434"
2024-01-31,2024-01-29,"app 1","user15349"
2024-01-31,2024-01-29,"app 1","user15352"
2024-01-31,2024-01-29,"app 1","user15409"
2024-01-31,2024-01-29,"app 1","user15427"
2024-01-31,2024-01-29,"app 1","user15276"
2024-01-31,2024-01-29,"app 1","user15447"
2024-01-31,2024-01-29,"app 1","user15338"
2024-01-31,2024-01-29,"app 1","user14285"
2024-01-31,2024-01-29,"app 1","user15507"
2024-01-31,2024-01-29,"app 1","user15341"
2024-01-31,2024-01-29,"app 1","user15537"
2024-01-31,2024-01-29,"app 1","user15417"
2024-01-31,2024-01-29,"app 1","user15382"
2024-01-31,2024-01-29,"app 1","user15185"
2024-01-31,2024-01-29,"app 1","user15086"
2024-01-31,2024-01-29,"app 1","user15128"
2024-01-31,2024-01-29,"app 1","user15127"
2024-01-31,2024-01-29,"app 1","user15133"
2024-01-31,2024-01-29,"app 1","user15149"
2024-01-31,2024-01-29,"app 1","user15366"
2024-01-31,2024-01-29,"app 1","user15357"
2024-01-31,2024-01-29,"app 1","user15361"
2024-01-31,2024-01-29,"app 1","user15146"
2024-01-31,2024-01-29,"app 1","user15371"
2024-01-31,2024-01-29,"app 1","user15367"
2024-01-31,2024-01-29,"app 1","user15333"
2024-01-31,2024-01-29,"app 1","user15378"
2024-01-31,2024-01-29,"app 1","user15088"
2024-01-31,2024-01-29,"app 1","user15134"
2024-01-31,2024-01-29,"app 1","user15364"
2024-01-31,2024-01-29,"app 1","user15346"
2024-01-31,2024-01-29,"app 1","user15350"
2024-01-31,2024-01-29,"app 1","user15109"
2024-01-31,2024-01-29,"app 1","user15188"
2024-01-31,2024-01-29,"app 1","user15098"
2024-01-31,2024-01-29,"app 1","user15203"
2024-01-31,2024-01-29,"app 1","user15094"
2024-01-31,2024-01-29,"app 1","user15130"
2024-01-31,2024-01-29,"app 1","user15372"
2024-01-31,2024-01-29,"app 1","user15394"
2024-01-31,2024-01-29,"app 1","user15121"
2024-01-31,2024-01-29,"app 1","user15365"
2024-01-31,2024-01-29,"app 1","user15545"
2024-01-31,2024-01-29,"app 1","user15376"
2024-01-31,2024-01-29,"app 1","user15373"
2024-01-31,2024-01-29,"app 1","user15401"
2024-01-31,2024-01-29,"app 1","user15374"
2024-01-31,2024-01-29,"app 2","user15110"
2024-01-31,2024-01-29,"app 2","user15290"
2024-01-31,2024-01-29,"app 2","user15258"
2024-01-31,2024-01-29,"app 2","user15103"
2024-01-31,2024-01-29,"app 2","user7181"
2024-01-31,2024-01-29,"app 2","user10272"
2024-01-31,2024-01-29,"app 2","user15288"
2024-01-31,2024-01-29,"app 2","user15099"
2024-01-31,2024-01-29,"app 2","user15262"
2024-01-31,2024-01-29,"app 2","user15320"
2024-01-31,2024-01-29,"app 2","user10861"
2024-01-31,2024-01-29,"app 2","user15263"
2024-01-31,2024-01-29,"app 2","user15275"
2024-01-31,2024-01-29,"app 2","user15280"
2024-01-31,2024-01-29,"app 2","user4427"
2024-01-31,2024-01-29,"app 2","user15285"
2024-01-31,2024-01-29,"app 2","user15106"
2024-01-31,2024-01-29,"app 2","user15205"
2024-01-31,2024-01-29,"app 2","user405"
2024-01-31,2024-01-29,"app 2","user14013"
2024-01-31,2024-01-29,"app 2","user15207"
2024-01-31,2024-01-29,"app 2","user15107"
2024-01-31,2024-01-29,"app 2","user7624"
2024-01-31,2024-01-29,"app 2","user12531"
2024-01-31,2024-01-29,"app 2","user15105"
2024-01-31,2024-01-29,"app 2","user15111"
2024-01-31,2024-01-29,"app 2","user15114"
2024-01-31,2024-01-29,"app 2","user15101"
2024-01-31,2024-01-29,"app 2","user15109"
2024-01-31,2024-01-29,"app 2","user15115"
2024-01-31,2024-01-29,"app 2","user15100"
2024-01-31,2024-01-29,"app 2","user13392"
2024-01-31,2024-01-29,"app 2","user14429"
2024-01-31,2024-01-29,"app 2","user14889"
2024-01-31,2024-01-29,"app 2","user7625"
2024-01-31,2024-01-29,"app 2","user15328"
2024-02-06,2024-01-29,"app 1","user15360"
2024-02-06,2024-01-29,"app 1","user15323"
2024-02-06,2024-01-29,"app 1","user15403"
2024-02-06,2024-01-29,"app 1","user15123"
2024-02-06,2024-01-29,"app 1","user15098"
2024-02-06,2024-01-29,"app 1","user15184"
2024-02-06,2024-01-29,"app 1","user15272"
2024-02-06,2024-01-29,"app 1","user15416"
2024-02-06,2024-01-29,"app 1","user15103"
2024-02-06,2024-01-29,"app 1","user15503"
2024-02-06,2024-01-29,"app 1","user15423"
2024-02-06,2024-01-29,"app 1","user15415"
2024-02-06,2024-01-29,"app 1","user15401"
2024-02-06,2024-01-29,"app 1","user15369"
2024-02-06,2024-01-29,"app 1","user15396"
2024-02-06,2024-01-29,"app 1","user15241"
2024-02-06,2024-01-29,"app 1","user15244"
2024-02-06,2024-01-29,"app 1","user15162"
2024-02-06,2024-01-29,"app 1","user15118"
2024-02-06,2024-01-29,"app 1","user15121"
2024-02-06,2024-01-29,"app 1","user15238"
2024-02-06,2024-01-29,"app 1","user15131"
2024-02-06,2024-01-29,"app 1","user15361"
2024-02-06,2024-01-29,"app 1","user15342"
2024-02-06,2024-01-29,"app 1","user15394"
2024-02-06,2024-01-29,"app 1","user15126"
2024-02-06,2024-01-29,"app 1","user15117"
2024-02-06,2024-01-29,"app 1","user15128"
2024-02-06,2024-01-29,"app 1","user15139"
2024-02-06,2024-01-29,"app 1","user15373"
2024-02-06,2024-01-29,"app 1","user15413"
2024-02-06,2024-01-29,"app 1","user15381"
2024-02-06,2024-01-29,"app 1","user15343"
2024-02-06,2024-01-29,"app 1","user15402"
2024-02-06,2024-01-29,"app 1","user15428"
2024-02-06,2024-01-29,"app 1","user15094"
2024-02-06,2024-01-29,"app 1","user15141"
2024-02-06,2024-01-29,"app 1","user15372"
2024-02-06,2024-01-29,"app 1","user15189"
2024-01-30,2024-01-29,"app 1","user15380"
2024-01-30,2024-01-29,"app 1","user15357"
2024-01-30,2024-01-29,"app 1","user15197"
2024-01-30,2024-01-29,"app 1","user15331"
2024-01-30,2024-01-29,"app 1","user15379"
2024-01-30,2024-01-29,"app 1","user15510"
2024-01-30,2024-01-29,"app 1","user15366"
2024-01-30,2024-01-29,"app 1","user15487"
2024-01-30,2024-01-29,"app 1","user15384"
2024-01-30,2024-01-29,"app 1","user15199"
2024-01-30,2024-01-29,"app 1","user15191"
2024-01-30,2024-01-29,"app 1","user15516"
2024-01-30,2024-01-29,"app 1","user15148"
2024-01-30,2024-01-29,"app 1","user15334"
2024-01-30,2024-01-29,"app 1","user15190"
2024-01-30,2024-01-29,"app 1","user15188"
2024-01-30,2024-01-29,"app 1","user15087"
2024-01-30,2024-01-29,"app 1","user15544"
2024-01-30,2024-01-29,"app 1","user14709"
2024-01-30,2024-01-29,"app 1","user15529"
2024-01-30,2024-01-29,"app 1","user15390"
2024-01-30,2024-01-29,"app 1","user15422"
2024-01-30,2024-01-29,"app 1","user15410"
2024-01-30,2024-01-29,"app 1","user15411"
2024-01-30,2024-01-29,"app 1","user15272"
2024-01-30,2024-01-29,"app 1","user15463"
2024-01-30,2024-01-29,"app 1","user11285"
2024-01-30,2024-01-29,"app 1","user15335"
2024-01-30,2024-01-29,"app 1","user15502"
2024-01-30,2024-01-29,"app 1","user15461"
2024-01-30,2024-01-29,"app 1","user15103"
2024-01-30,2024-01-29,"app 1","user15167"
2024-01-30,2024-01-29,"app 1","user15423"
2024-01-30,2024-01-29,"app 1","user15486"
2024-01-30,2024-01-29,"app 1","user15420"
2024-01-30,2024-01-29,"app 1","user15505"
2024-01-30,2024-01-29,"app 1","user15337"
2024-01-30,2024-01-29,"app 1","user15421"
2024-01-30,2024-01-29,"app 1","user15424"
2024-01-30,2024-01-29,"app 1","user15406"
2024-01-30,2024-01-29,"app 1","user15305"
2024-01-30,2024-01-29,"app 1","user15448"
2024-01-30,2024-01-29,"app 1","user15386"
2024-01-30,2024-01-29,"app 1","user15527"
2024-01-30,2024-01-29,"app 1","user15508"
2024-01-30,2024-01-29,"app 1","user15542"
2024-01-30,2024-01-29,"app 1","user15454"
2024-01-30,2024-01-29,"app 1","user15509"
2024-01-30,2024-01-29,"app 1","user6831"
2024-01-30,2024-01-29,"app 1","user15465"
2024-01-30,2024-01-29,"app 1","user15343"
2024-01-30,2024-01-29,"app 1","user15474"
2024-01-30,2024-01-29,"app 1","user15224"
2024-01-30,2024-01-29,"app 1","user15106"
2024-01-30,2024-01-29,"app 1","user15147"
2024-01-30,2024-01-29,"app 1","user15221"
2024-01-30,2024-01-29,"app 1","user15092"
2024-01-30,2024-01-29,"app 1","user15478"
2024-01-30,2024-01-29,"app 1","user15243"
2024-01-30,2024-01-29,"app 1","user15143"
2024-01-30,2024-01-29,"app 1","user15123"
2024-01-30,2024-01-29,"app 1","user15144"
2024-01-30,2024-01-29,"app 1","user15345"
2024-01-30,2024-01-29,"app 1","user15485"
2024-01-30,2024-01-29,"app 1","user15363"
2024-01-30,2024-01-29,"app 1","user15518"
2024-01-30,2024-01-29,"app 1","user15344"
2024-01-30,2024-01-29,"app 1","user12352"
2024-01-30,2024-01-29,"app 1","user15348"
2024-01-30,2024-01-29,"app 1","user15365"
2024-01-30,2024-01-29,"app 1","user12800"
2024-01-30,2024-01-29,"app 1","user15405"
2024-01-30,2024-01-29,"app 1","user15521"
2024-01-30,2024-01-29,"app 1","user15492"
2024-01-30,2024-01-29,"app 1","user15520"
2024-01-30,2024-01-29,"app 1","user15496"
2024-01-30,2024-01-29,"app 1","user15497"
2024-01-30,2024-01-29,"app 1","user15524"
2024-01-30,2024-01-29,"app 1","user15501"
2024-01-30,2024-01-29,"app 1","user15333"
2024-01-30,2024-01-29,"app 1","user15358"
2024-01-30,2024-01-29,"app 1","user15444"
2024-01-30,2024-01-29,"app 1","user15338"
2024-01-30,2024-01-29,"app 1","user15361"
2024-01-30,2024-01-29,"app 1","user15455"
2024-01-30,2024-01-29,"app 1","user15451"
2024-01-30,2024-01-29,"app 1","user15362"
2024-01-30,2024-01-29,"app 1","user15537"
2024-01-30,2024-01-29,"app 1","user15417"
2024-01-30,2024-01-29,"app 1","user15470"
2024-01-30,2024-01-29,"app 1","user15396"
2024-01-30,2024-01-29,"app 1","user15469"
2024-01-30,2024-01-29,"app 1","user15128"
2024-01-30,2024-01-29,"app 1","user15186"
2024-01-30,2024-01-29,"app 1","user15158"
2024-01-30,2024-01-29,"app 1","user15203"
2024-01-30,2024-01-29,"app 1","user15217"
2024-01-30,2024-01-29,"app 1","user15080"
2024-01-30,2024-01-29,"app 1","user15364"
2024-01-30,2024-01-29,"app 1","user15431"
2024-01-30,2024-01-29,"app 1","user14730"
2024-01-30,2024-01-29,"app 1","user15101"
2024-01-30,2024-01-29,"app 1","user15375"
2024-01-30,2024-01-29,"app 1","user15407"
2024-01-30,2024-01-29,"app 1","user15519"
2024-01-30,2024-01-29,"app 1","user15409"
2024-01-30,2024-01-29,"app 1","user15356"
2024-01-30,2024-01-29,"app 1","user15412"
2024-01-30,2024-01-29,"app 1","user15447"
2024-01-30,2024-01-29,"app 1","user15399"
2024-01-30,2024-01-29,"app 1","user15104"
2024-01-30,2024-01-29,"app 1","user15453"
2024-01-30,2024-01-29,"app 1","user15360"
2024-01-30,2024-01-29,"app 1","user15507"
2024-01-30,2024-01-29,"app 1","user15452"
2024-01-30,2024-01-29,"app 1","user15394"
2024-01-30,2024-01-29,"app 1","user15513"
2024-01-30,2024-01-29,"app 1","user15382"
2024-01-30,2024-01-29,"app 1","user15428"
2024-01-30,2024-01-29,"app 1","user15475"
2024-01-30,2024-01-29,"app 1","user15149"
2024-01-30,2024-01-29,"app 1","user15125"
2024-01-30,2024-01-29,"app 1","user15209"
2024-01-30,2024-01-29,"app 1","user15151"
2024-01-30,2024-01-29,"app 1","user15093"
2024-01-30,2024-01-29,"app 1","user15483"
2024-01-30,2024-01-29,"app 1","user15370"
2024-01-30,2024-01-29,"app 1","user15534"
2024-01-30,2024-01-29,"app 1","user15489"
2024-01-30,2024-01-29,"app 1","user15371"
2024-01-30,2024-01-29,"app 1","user15500"
2024-01-30,2024-01-29,"app 1","user15368"
2024-01-30,2024-01-29,"app 1","user15543"
2024-01-30,2024-01-29,"app 1","user15118"
2024-01-30,2024-01-29,"app 1","user15132"
2024-01-30,2024-01-29,"app 1","user15184"
2024-01-30,2024-01-29,"app 1","user15400"
2024-01-30,2024-01-29,"app 1","user15097"
2024-01-30,2024-01-29,"app 1","user15193"
2024-01-30,2024-01-29,"app 1","user15195"
2024-01-30,2024-01-29,"app 1","user15435"
2024-01-30,2024-01-29,"app 1","user15350"
2024-01-30,2024-01-29,"app 1","user15408"
2024-01-30,2024-01-29,"app 1","user15352"
2024-01-30,2024-01-29,"app 1","user15109"
2024-01-30,2024-01-29,"app 1","user15353"
2024-01-30,2024-01-29,"app 1","user15499"
2024-01-30,2024-01-29,"app 1","user15367"
2024-01-30,2024-01-29,"app 1","user15359"
2024-01-30,2024-01-29,"app 1","user15376"
2024-01-30,2024-01-29,"app 1","user15346"
2024-01-30,2024-01-29,"app 1","user15372"
2024-01-30,2024-01-29,"app 1","user15402"
2024-01-30,2024-01-29,"app 1","user15134"
2024-01-30,2024-01-29,"app 1","user15373"
2024-01-30,2024-01-29,"app 1","user15374"
2024-01-30,2024-01-29,"app 1","user15349"
2024-01-30,2024-01-29,"app 1","user13701"
2024-01-30,2024-01-29,"app 1","user15276"
2024-01-30,2024-01-29,"app 1","user15414"
